page,review_index,nama,tanggal,tipe_traveler,rating,teks_ulasan,sumber,gambar-1,gambar-2,gambar-3,gambar-4,gambar-5,gambar-6,gambar-7,gambar-8,gambar-9,gambar-10
9,5,Mega Juwita,11 Januari 2025,Trip Keluarga,"5,0",Nyamam bangett ... Staff ramah. Depan kamar disediakan dispenser air minum Refill ...,Ulasan terverifikasi dari tiket.com,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/rsfit10801920gsm/images/2025/01/11/9cff563f-e5ca-4e0d-a5b2-c7c47d758260-1736600810103-3af99b42c761a64c895861ea77dec651.jpg,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/rsfit10801920gsm/images/2025/01/11/812dcf7c-6064-4e79-b014-e56bbf0740c5-1736600811320-e52663d3df77284ed6fc7640c554cf98.jpg,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/rsfit10801920gsm/images/2025/01/11/49f15705-c1d0-4883-8542-78547e63a6ec-1736600812193-3ee7402b2afab20d06fd3a56d9cdfcf2.jpg,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/rsfit10801920gsm/images/2025/01/11/a1506d7b-50f3-48ba-be34-677172999548-1736600808764-66ad134d5da54061aa53cea93b33cb25.jpg,,,,,,
10,1,Aulia Asyira,8 Januari 2025,Trip Keluarga,"3,0",Lokasi yang ideal. Kebersihan dan kenyamanan nomor satu.,Ulasan terverifikasi dari tiket.com,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/rsfit10801920gsm/images/2025/01/08/24642fe3-056a-467b-9829-1fc486941ba8-1736320246982-f21bdeb7de794b5410945c7a764ec127.jpeg,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/rsfit10801920gsm/images/2025/01/08/defa2742-f9b0-4444-b38f-6d9ab79b52e2-1736320247247-bede1cfb29a0e588e7c6b2dca668657e.jpeg,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/rsfit10801920gsm/images/2025/01/08/aefc94d6-c3d5-4bcd-be9e-1831d09a92f0-1736320250414-73d1f4236028a118a4609d131b3a6b7d.jpeg,,,,,,,
10,2,Dimarahi,7 Januari 2025,Trip Keluarga,"4,0","Akses mudah, nempel sama TSM, enak kl mau cari barang di Mall deket tinggal jalan, mau main ke Trams studio jg tinggal jalan, parkiran basement ada 3 level, aman lah bisa dpt parkir di musim liburan.....Selengkapnya",Ulasan terverifikasi dari tiket.com,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/rsfit10801920gsm/images/2025/01/07/759bd2dc-343b-444d-87db-914c050ec222-1736248035767-821ddc01b57d3e9ea2bbe083ca326279.jpg,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/rsfit19201080gsm/images/2025/01/07/77593d6b-bed8-4d34-aeab-24f1584c3680-1736248035578-6766c2e2435ceff722e71d0f45446536.jpg,,,,,,,,
10,3,Dearrani membacakan,31 Desember 2024,Trip Keluarga,"5,0","Mantap... Sarapan lengkap, g sangka bintang 3 tp se se se keren ini. Tinggal belok kanan udh lsg ke mall. Belok kiri ada byk jajanan jalanan. Wes ga menyesal bobok sini",Ulasan terverifikasi dari tiket.com,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/rsfit10801920gsm/images/2024/12/31/2dae2e52-48e4-4248-9fa2-885155e1cd42-1735637333344-aebad57e7d254c99b539372f7973887c.jpg,,,,,,,,,
10,4,SW,28 Desember 2024,Trip Pasangan,"5,0","Hotel yang sangat ramah sekali staf nya, bersih dan sangat luar biasa menyenangkan Lingkungan bersih dan terawat. Tersedia area bermain anak-anak. Tersedia area bermain anak-anak. Lokasi di pusat kota...Selengkapnya",Ulasan terverifikasi dari tiket.com,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/rsfit10801920gsm/images/2024/12/28/fb357686-d218-4940-8b93-538c058a4aae-1735402120573-00a52de76467c0604a0fd09af51b33fc.jpeg,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/rsfit10801920gsm/images/2024/12/28/0a350655-d289-4972-b5a9-b737b27ee5db-1735402120754-f8c7b6ace00ed354ac351238acd4cf62.jpeg,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/rsfit19201080gsm/images/2024/12/28/d6f611c1-372f-4da7-b61e-c8771e59a4ae-1735402116107-aa9092377d04c0397250d7e0697a6edd.jpeg,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/rsfit10801920gsm/images/2024/12/28/491d5758-a083-4dd2-a9fe-0e3f8d8be42a-1735402119092-33a42b6757078bb18a95959b3b45dc36.jpeg,,,,,,
10,5,II,28 Desember 2024,Trip Pasangan,"4,2",Suasananya ramai di akhir tahun sehingga waktu check-in agak lama.,Ulasan terverifikasi dari tiket.com,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/rsfit19201080gsm/images/2024/12/28/8497e963-7eed-4630-805b-1debee8157ac-1735369184630-9cf8ab7ef3676ffd40afb7abfee34d9d.jpg,,,,,,,,,
11,1,Gasceh Mawan,28 Desember 2024,Perjalanan Bisnis,"3,0","Kamar ada pilihan smoking, sarapan ok/bnyk pilihan. tp twin bednya kecil, &pintu KM tanpa kunci.",Ulasan terverifikasi dari tiket.com,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/rsfit19201080gsm/images/2024/12/28/75be6ec6-3ffe-4408-a0ad-8f9f3020df36-1735346536517-ddf6d1e79d90fefa0745dcf2ee5b09ef.jpg,,,,,,,,,
11,2,Kepala Desa Yesnita,21 Desember 2024,Trip Keluarga,"4,4",Ok banget Layanan valet sangat baik. Layanan valet sangat baik.,Ulasan terverifikasi dari tiket.com,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/rsfit10801920gsm/images/2024/12/21/4cbcd411-ea5c-4b40-acb0-446c6b1b90ad-1734766790904-710d626bc6ef322f0df5bd10ec183037.jpeg,,,,,,,,,
11,3,XW,18 Desember 2024,Trip Keluarga,"5,0","Nyaman bagus lokasi strategis, pilihan selalu",Ulasan terverifikasi dari tiket.com,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/rsfit19201080gsm/images/2024/12/18/941ca117-3bdd-438d-b2ad-fe5c218a5d48-1734531995891-d56fbc153ddd672de5cc8933eb718cab.jpg,,,,,,,,,
11,4,Noval Ade Miharyo,18 Desember 2024,Trip Keluarga,"4,0",Rapi dan bersih.sayang belum ada kolam renang,Ulasan terverifikasi dari tiket.com,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/rsfit19201080gsm/images/2024/12/18/43950328-100a-470c-8abf-b6db8113c3cb-1734489624285-3e7fc26d96ce047cb6ecb4db7264ad85.jpeg,,,,,,,,,
11,5,Tempat Istirahat Stefanie,2 Desember 2024,Perjalanan Sendirian,"5,0",Nyaman banget kok. Staf ramah semua. Kamar bersih dan dingin walaupun aku ga nyalain AC. Kamar mandi ada hair dryer tuh bener2 ngebantu bangetttt buat yg terpaksa keramas malem dan biar cepet tidur la...Selengkapnya,Ulasan terverifikasi dari tiket.com,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/rsfit10801920gsm/images/2024/12/02/2e5266f8-ceb2-4834-90cd-2b6bc3d0bc28-1733102325512-f7d7ab28f7bb0240e386c898c6747413.jpg,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/rsfit10801920gsm/images/2024/12/02/22205a4a-577d-42d4-a514-b47affeaeb46-1733102357068-4d3fc95c5c9c10fc85b6e3555054d831.jpg,,,,,,,,
12,1,Agresta Sahla Fitria Nisa,29 November 2024,Perjalanan Sendirian,"5,0",Sanitasi sangat baik. Ada program keluarga sepanjang tahun. Dekat dengan pusat kebugaran. Parkir terawat rapi. Staf sopan banget.,Ulasan terverifikasi dari tiket.com,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/rsfit10801920gsm/images/2024/11/29/8a48b7ce-cdd8-46ef-bac3-4ee083dd5a25-1732876961065-d70bb3da5852089ce5d70093956f9237.jpeg,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/rsfit10801920gsm/images/2024/11/29/1bf4d46c-432d-4366-a95e-c2f79d0991b7-1732876962817-8a230369848f50f2295dadcebefcdff1.jpeg,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/rsfit10801920gsm/images/2024/11/29/ef1e90e3-fb9f-448b-aa66-d462893e3e4e-1732876962084-2a0a2eca06be2849e077c699e800f730.jpeg,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/rsfit10801920gsm/images/2024/11/29/11066376-25eb-49d2-bcc0-4a376ee11f43-1732876962123-08aba760d168141b8fa0b2a9ebf354a7.jpeg,,,,,,
12,2,Nyulis Widiastuti,27 November 2024,Trip bareng Teman,"5,0",Pilih menginap di Ibis Trans tidaknlain karena lokasi strategis kebetulan saya dan teman ada acara nonton konser sheila on seven pada tanggal tersebut di Bandung. Biar ga pusing mikirin mau makan dima...Selengkapnya,Ulasan terverifikasi dari tiket.com,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/rsfit19201080gsm/images/2024/11/27/01b3735c-3c36-4584-ba9a-47ade29a764e-1732709291133-3d1507386efcec40f56133e6078e4808.jpeg,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/rsfit19201080gsm/images/2024/11/27/64660b9d-15c8-4e2f-bbae-054a20e46311-1732709292766-ad9b0a7644f0e678ff1403d777d4e7ad.jpeg,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/rsfit10801920gsm/images/2024/11/27/07c7a20b-3245-4990-a9f6-2eca3b5188cb-1732709294886-649eba9532537dcdfd4e13f3b82b4923.jpeg,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/rsfit19201080gsm/images/2024/11/27/7df17ced-11e6-418d-bd93-f1b1c24a7eac-1732709292583-9f4411a427d7218b6889248970935e0e.jpeg,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/rsfit10801920gsm/images/2024/11/27/e77097b9-4fd5-4dad-a248-d53d90417c8a-1732709289745-062448cf26c82f89a543bd22d101735e.jpeg,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/rsfit10801920gsm/images/2024/11/27/06cba3f6-17ba-4f96-ab78-1bd02df1a8f6-1732709296110-afab0cb44371a64519cf5d5e7768e393.png,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/rsfit10801920gsm/images/2024/11/27/8441fe99-32f7-439d-8578-7bddcf356637-1732709279854-f015c571f946b5bf83342f858226ef3d.png,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/rsfit10801920gsm/images/2024/11/27/136fa03d-15d7-460d-935b-4e40fbf027a7-1732709296094-63d21e478e2a014018a4aea05be6a14b.jpeg,,
12,3,Xindy Gloria Angela Wangke,21 November 2024,Trip Pasangan,"4,0","Terbaik.. langganan nginep disini semua ok banget, harga mmg lumayan tp worth it",Ulasan terverifikasi dari tiket.com,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/rsfit10801920gsm/images/2024/11/21/f26961e3-f8bc-4742-a2f5-e8b731689ff6-1732167524589-deac8030a6c33df97ee6fbe7c86987d5.jpg,,,,,,,,,
12,4,RW,21 November 2024,Trip Keluarga,"3,0","Kurang diperhatikan kebersihannya, guling tdk pakai sarung dan berwarna kuning ada bercak bekas iler",Ulasan terverifikasi dari tiket.com,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/rsfit10801920gsm/images/2024/11/21/1a476a7d-68f1-4633-89c3-67122860f543-1732167180538-124766077f094df51fa5952f7a2393d3.jpg,,,,,,,,,
12,5,Xindy Gloria Angela Wangke,21 November 2024,Trip Keluarga,"4,0",Udah yg terbaik lah ini pokoknya. Gada lawan pokoknya,Ulasan terverifikasi dari tiket.com,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/rsfit19201080gsm/images/2024/11/21/bae5cf4c-9b6b-4e5c-91d7-308afb32cec4-1732167264415-ce52b8a46b4dfdeab4ab12b148038ae7.jpg,,,,,,,,,
13,1,A A,9 November 2024,Trip bareng Teman,"4,0",Harga ramah kantong. Pelayan yang cekatan dan terlatih.,Ulasan terverifikasi dari tiket.com,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/rsfit10801920gsm/images/2024/11/09/bc16e7b8-f3a9-468f-8d6e-2a3a34ce5dcc-1731146739386-4dddd5cf70497108ae8684c0e8e0d1b4.jpeg,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/rsfit10801920gsm/images/2024/11/09/dde934d0-3ec4-4a06-ad04-b20807aa6e27-1731146737385-b54774abe666de0bc869798367de38f2.jpeg,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/rsfit10801920gsm/images/2024/11/09/1976f414-d78f-4c19-ab5c-99f4d6b7851c-1731146728141-c3d027dbb9a39adec8966b7e58a20601.jpeg,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/rsfit10801920gsm/images/2024/11/09/7a91a3f4-7d45-47ed-b107-777fc66d2f42-1731146744670-460a4e3a0ddb7ee665bdf278d95c952f.jpeg,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/rsfit10801920gsm/images/2024/11/09/c1909193-d38c-4399-a895-c13084163ea5-1731146745684-1cef78b5de753030c3ef8e4f2c8cb6f0.jpeg,,,,,
13,2,Tuhan Julinata,9 November 2024,Trip Pasangan,"5,0",Kamar bagus. Fasilitas lengkap. Dekat dengan pusat kota.,Ulasan terverifikasi dari tiket.com,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/rsfit10801920gsm/images/2024/11/09/59b42842-97c9-4a04-8fc3-8afa11e8997f-1731103715066-5446c99205f3c93823fcd3d69864c446.jpeg,,,,,,,,,
13,3,Nurul Fitriana,15 Oktober 2024,Perjalanan Bisnis,"4,6","menginap 2 malam namun dengan 2 booking order yg terpisah. saat chekin sudah menyampaikan klo punya 2 booking order dengan harga sama, minta untuk 2 malam tsb tdk perlu pindah kamar. sudah di oke-kan ...Selengkapnya",Ulasan terverifikasi dari tiket.com,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/rsfit10801920gsm/images/2024/10/15/ff99e925-6b85-4919-84c2-9c7861b3f2d4-1728957473974-1217d3caa8a5a67ecba133ca4a600e71.jpg,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/rsfit10801920gsm/images/2024/10/15/7465b8af-239e-459f-aaa4-589d26776bdf-1728957475112-bab324d937a9f7e78cc7b822db5399cb.jpg,,,,,,,,
13,4,SE,14 September 2024,Trip Pasangan,"5,0",hotel nya bagus banget bersih,Ulasan terverifikasi dari tiket.com,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/rsfit10801920gsm/images/2024/09/14/07d41f2d-e663-42ad-b923-b41fb568d442-1726324836316-62827f50c9a4c479189484215b8c03e6.jpeg,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/rsfit10801920gsm/images/2024/09/14/7972383d-1ca3-4d4a-96c6-b7fb362ab1aa-1726324836309-8813a6d004d17b03ee486a946b084e46.jpeg,,,,,,,,
13,5,Rinny Putri Dwi Puspanti,5 September 2024,Perjalanan Sendirian,"5,0","Terbaik nginep disini affordable pemandangan nya mantap. Sesuai request an . Gemes kan di tulisin di kaca , ini free loh mana di kasih mini cake lagi. Terbaik banget. Mau ngemall tinggal jalan kaki ke...Selengkapnya",Ulasan terverifikasi dari tiket.com,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/rsfit10801920gsm/images/2024/09/05/62c895b3-9922-439a-a65b-e2e556d2285d-1725536292077-ea8879e7dacb0915bb542e7d5b44bea0.jpeg,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/rsfit10801920gsm/images/2024/09/05/4965f640-89d7-4803-96f5-ffaa1377a63d-1725536293063-003a77d4064059ea08d11dc3dd9c43c8.jpeg,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/rsfit10801920gsm/images/2024/09/05/47c32fa5-523b-4be5-89a3-9c4e0d892492-1725536293793-bf8d2cff03e2a29f397692d3982a9ee8.jpeg,https://s-light.tiket.photos/t/01E25EBZS3W0FY9GTG6C42E1SE/rsfit10801920gsm/images/2024/09/05/20e935d4-bbcf-4191-b216-9778722f1086-1725536290490-c9c5f13d722a02aafb62fcbace768608.jpeg,,,,,,
